Season,BankNumber,Bank,Player,Machine,RawScore,Points,EventDate
Season 18,7,Bank7,Ethan Reynolds,Kiss,108668200.0,99.0,2023-07-25
Season 18,7,Bank7,Ethan Reynolds,Attack From Mars,2200596210.0,94.0,2023-07-25
Season 18,7,Bank7,Grant Kennell,The Simpsons Pinball Party,1632520.0,86.0,2023-07-25
Season 18,7,Bank7,Grant Kennell,Scared Stiff,1981450.0,84.0,2023-07-25
Season 18,7,Bank7,Grant Kennell,Kiss,9247030.0,80.0,2023-07-25
Season 18,7,Bank7,Grant Kennell,Star Trek,31629430.0,91.0,2023-07-25
Season 18,7,Bank7,Grant Kennell,Attack From Mars,1443449600.0,88.0,2023-07-25
Season 18,7,Bank7,Heather Kendrick,Scared Stiff,3832460.0,91.0,2023-07-25
Season 18,7,Bank7,Heather Kendrick,The Simpsons Pinball Party,3906960.0,93.0,2023-07-25
Season 18,7,Bank7,Heather Kendrick,Star Trek,46912930.0,96.0,2023-07-25
Season 18,7,Bank7,Heather Kendrick,Kiss,86341100.0,98.0,2023-07-25
Season 18,7,Bank7,Heather Kendrick,Attack From Mars,1809054380.0,92.0,2023-07-25
Season 18,7,Bank7,Jake VanKempen,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Jake VanKempen,Kiss,,,2023-07-25
Season 18,7,Bank7,Jake VanKempen,Star Trek,,,2023-07-25
Season 18,7,Bank7,Jake VanKempen,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Jake VanKempen,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Jason Magnuson,Scared Stiff,11260820.0,96.0,2023-07-25
Season 18,7,Bank7,Jason Magnuson,Star Trek,12266270.0,83.0,2023-07-25
Season 18,7,Bank7,Jason Magnuson,The Simpsons Pinball Party,24997680.0,100.0,2023-07-25
Season 18,7,Bank7,Jason Magnuson,Kiss,66380860.0,96.0,2023-07-25
Season 18,7,Bank7,Jason Magnuson,Attack From Mars,1627621180.0,91.0,2023-07-25
Season 18,7,Bank7,Jen Avery,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Jen Avery,Kiss,,,2023-07-25
Season 18,7,Bank7,Jen Avery,Star Trek,,,2023-07-25
Season 18,7,Bank7,Jen Avery,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Jen Avery,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Jim Johnson,Scared Stiff,393140.0,77.0,2023-07-25
Season 18,7,Bank7,Jim Johnson,The Simpsons Pinball Party,4781330.0,96.0,2023-07-25
Season 18,7,Bank7,Jim Johnson,Star Trek,7465660.0,80.0,2023-07-25
Season 18,7,Bank7,Jim Johnson,Kiss,9937010.0,81.0,2023-07-25
Season 18,7,Bank7,Jim Johnson,Attack From Mars,2130156120.0,93.0,2023-07-25
Season 18,7,Bank7,Jimmy Raffaele,Scared Stiff,1071960.0,79.0,2023-07-25
Season 18,7,Bank7,Jimmy Raffaele,The Simpsons Pinball Party,1382760.0,84.0,2023-07-25
Season 18,7,Bank7,Jimmy Raffaele,Kiss,21509270.0,88.0,2023-07-25
Season 18,7,Bank7,Jimmy Raffaele,Star Trek,38352100.0,95.0,2023-07-25
Season 18,7,Bank7,Jimmy Raffaele,Attack From Mars,3399376560.0,97.0,2023-07-25
Season 18,7,Bank7,Joe Wade,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Joe Wade,Kiss,,,2023-07-25
Season 18,7,Bank7,Joe Wade,Star Trek,,,2023-07-25
Season 18,7,Bank7,Joe Wade,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Joe Wade,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Jon Behring,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Jon Behring,Kiss,,,2023-07-25
Season 18,7,Bank7,Jon Behring,Star Trek,,,2023-07-25
Season 18,7,Bank7,Jon Behring,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Jon Behring,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Joseph Nebus,The Simpsons Pinball Party,899560.0,77.0,2023-07-25
Season 18,7,Bank7,Joseph Nebus,Scared Stiff,2198240.0,87.0,2023-07-25
Season 18,7,Bank7,Joseph Nebus,Star Trek,34730030.0,93.0,2023-07-25
Season 18,7,Bank7,Joseph Nebus,Kiss,73041570.0,97.0,2023-07-25
Season 18,7,Bank7,Joseph Nebus,Attack From Mars,2537018210.0,96.0,2023-07-25
Season 18,7,Bank7,Josh Bauer,The Simpsons Pinball Party,2067870.0,89.0,2023-07-25
Season 18,7,Bank7,Josh Bauer,Scared Stiff,11438710.0,98.0,2023-07-25
Season 18,7,Bank7,Josh Bauer,Kiss,17108390.0,86.0,2023-07-25
Season 18,7,Bank7,Josh Bauer,Star Trek,35787870.0,94.0,2023-07-25
Season 18,7,Bank7,Josh Bauer,Attack From Mars,1591359680.0,90.0,2023-07-25
Season 18,7,Bank7,Lexi Couture,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Lexi Couture,Kiss,,,2023-07-25
Season 18,7,Bank7,Lexi Couture,Star Trek,,,2023-07-25
Season 18,7,Bank7,Lexi Couture,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Lexi Couture,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Linda Edgar,The Simpsons Pinball Party,1912860.0,88.0,2023-07-25
Season 18,7,Bank7,Linda Edgar,Scared Stiff,2042790.0,85.0,2023-07-25
Season 18,7,Bank7,Linda Edgar,Star Trek,6851030.0,79.0,2023-07-25
Season 18,7,Bank7,Linda Edgar,Kiss,10785970.0,83.0,2023-07-25
Season 18,7,Bank7,Linda Edgar,Attack From Mars,628648390.0,80.0,2023-07-25
Season 18,7,Bank7,Mark Cutler,Scared Stiff,2339220.0,88.0,2023-07-25
Season 18,7,Bank7,Mark Cutler,The Simpsons Pinball Party,2466970.0,90.0,2023-07-25
Season 18,7,Bank7,Mark Cutler,Kiss,14377990.0,85.0,2023-07-25
Season 18,7,Bank7,Mark Cutler,Star Trek,30324370.0,90.0,2023-07-25
Season 18,7,Bank7,Mark Cutler,Attack From Mars,916057660.0,82.0,2023-07-25
Season 18,7,Bank7,Mark Hershey,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Mark Hershey,Kiss,,,2023-07-25
Season 18,7,Bank7,Mark Hershey,Star Trek,,,2023-07-25
Season 18,7,Bank7,Mark Hershey,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Mark Hershey,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Mike Stewart Jr,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Mike Stewart Jr,Kiss,,,2023-07-25
Season 18,7,Bank7,Mike Stewart Jr,Star Trek,,,2023-07-25
Season 18,7,Bank7,Mike Stewart Jr,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Mike Stewart Jr,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Nate Freyling,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Nate Freyling,Kiss,,,2023-07-25
Season 18,7,Bank7,Nate Freyling,Star Trek,,,2023-07-25
Season 18,7,Bank7,Nate Freyling,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Nate Freyling,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Nate Timperley,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Nate Timperley,Kiss,,,2023-07-25
Season 18,7,Bank7,Nate Timperley,Star Trek,,,2023-07-25
Season 18,7,Bank7,Nate Timperley,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Nate Timperley,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Patrick Svec,The Simpsons Pinball Party,4596830.0,95.0,2023-07-25
Season 18,7,Bank7,Patrick Svec,Scared Stiff,11412200.0,97.0,2023-07-25
Season 18,7,Bank7,Patrick Svec,Star Trek,24155550.0,88.0,2023-07-25
Season 18,7,Bank7,Patrick Svec,Kiss,26625200.0,89.0,2023-07-25
Season 18,7,Bank7,Patrick Svec,Attack From Mars,1467508420.0,89.0,2023-07-25
Season 18,7,Bank7,Randall Dorff,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Randall Dorff,Kiss,,,2023-07-25
Season 18,7,Bank7,Randall Dorff,Star Trek,,,2023-07-25
Season 18,7,Bank7,Randall Dorff,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Randall Dorff,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Rick Knopik,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Rick Knopik,Kiss,,,2023-07-25
Season 18,7,Bank7,Rick Knopik,Star Trek,,,2023-07-25
Season 18,7,Bank7,Rick Knopik,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Rick Knopik,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Ro Gedris,The Simpsons Pinball Party,1321520.0,83.0,2023-07-25
Season 18,7,Bank7,Ro Gedris,Scared Stiff,2107130.0,86.0,2023-07-25
Season 18,7,Bank7,Ro Gedris,Star Trek,22798670.0,87.0,2023-07-25
Season 18,7,Bank7,Ro Gedris,Kiss,37238030.0,92.0,2023-07-25
Season 18,7,Bank7,Ro Gedris,Attack From Mars,1282771280.0,84.0,2023-07-25
Season 18,7,Bank7,Sam Stearley,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Sam Stearley,Kiss,,,2023-07-25
Season 18,7,Bank7,Sam Stearley,Star Trek,,,2023-07-25
Season 18,7,Bank7,Sam Stearley,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Sam Stearley,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Shylia Suttles,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Shylia Suttles,Kiss,,,2023-07-25
Season 18,7,Bank7,Shylia Suttles,Star Trek,,,2023-07-25
Season 18,7,Bank7,Shylia Suttles,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Shylia Suttles,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Ted Kennell,Scared Stiff,1109380.0,80.0,2023-07-25
Season 18,7,Bank7,Ted Kennell,The Simpsons Pinball Party,1243230.0,81.0,2023-07-25
Season 18,7,Bank7,Ted Kennell,Kiss,14360760.0,84.0,2023-07-25
Season 18,7,Bank7,Ted Kennell,Star Trek,52294350.0,97.0,2023-07-25
Season 18,7,Bank7,Ted Kennell,Attack From Mars,1328817600.0,86.0,2023-07-25
Season 18,7,Bank7,Tim Treichel,The Simpsons Pinball Party,1106340.0,80.0,2023-07-25
Season 18,7,Bank7,Tim Treichel,Scared Stiff,20844530.0,100.0,2023-07-25
Season 18,7,Bank7,Tim Treichel,Kiss,109592320.0,100.0,2023-07-25
Season 18,7,Bank7,Tim Treichel,Star Trek,241574350.0,100.0,2023-07-25
Season 18,7,Bank7,Tim Treichel,Attack From Mars,352507100.0,78.0,2023-07-25
Season 18,7,Bank7,Todd Schuler,The Simpsons Pinball Party,,,2023-07-25
Season 18,7,Bank7,Todd Schuler,Kiss,,,2023-07-25
Season 18,7,Bank7,Todd Schuler,Star Trek,,,2023-07-25
Season 18,7,Bank7,Todd Schuler,Scared Stiff,,,2023-07-25
Season 18,7,Bank7,Todd Schuler,Attack From Mars,,,2023-07-25
Season 18,7,Bank7,Travis Canyock,The Simpsons Pinball Party,2804670.0,91.0,2023-07-25
Season 18,7,Bank7,Travis Canyock,Scared Stiff,4048330.0,93.0,2023-07-25
Season 18,7,Bank7,Travis Canyock,Star Trek,28100440.0,89.0,2023-07-25
Season 18,7,Bank7,Travis Canyock,Kiss,37779530.0,93.0,2023-07-25
Season 18,7,Bank7,Travis Canyock,Attack From Mars,739252220.0,81.0,2023-07-25
Season 18,8,Bank8,Aaron Niemi,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Aaron Niemi,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Aaron Niemi,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Aaron Niemi,Rush,,,2023-07-25
Season 18,8,Bank8,Aaron Niemi,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Abby Dremstedt,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Abby Dremstedt,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Abby Dremstedt,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Abby Dremstedt,Rush,,,2023-07-25
Season 18,8,Bank8,Abby Dremstedt,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Adam Schmude,Guns N' Roses,151347.0,78.0,2023-07-25
Season 18,8,Bank8,Adam Schmude,Tales of the Arabian Nights,1356290.0,82.0,2023-07-25
Season 18,8,Bank8,Adam Schmude,Foo Fighters,10979810.0,86.0,2023-07-25
Season 18,8,Bank8,Adam Schmude,The Addams Family,14466930.0,83.0,2023-07-25
Season 18,8,Bank8,Adam Schmude,Rush,24355630.0,87.0,2023-07-25
Season 18,8,Bank8,Allen Robertson,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Allen Robertson,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Allen Robertson,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Allen Robertson,Rush,,,2023-07-25
Season 18,8,Bank8,Allen Robertson,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Ann-Marie Lorencen,Guns N' Roses,877456.0,92.0,2023-07-25
Season 18,8,Bank8,Ann-Marie Lorencen,Tales of the Arabian Nights,913580.0,80.0,2023-07-25
Season 18,8,Bank8,Ann-Marie Lorencen,The Addams Family,2664330.0,77.0,2023-07-25
Season 18,8,Bank8,Ann-Marie Lorencen,Foo Fighters,9301680.0,85.0,2023-07-25
Season 18,8,Bank8,Ann-Marie Lorencen,Rush,11083310.0,80.0,2023-07-25
Season 18,8,Bank8,Biff Tate,Guns N' Roses,396537.0,86.0,2023-07-25
Season 18,8,Bank8,Biff Tate,Tales of the Arabian Nights,2191990.0,86.0,2023-07-25
Season 18,8,Bank8,Biff Tate,The Addams Family,6317600.0,78.0,2023-07-25
Season 18,8,Bank8,Biff Tate,Rush,20303600.0,85.0,2023-07-25
Season 18,8,Bank8,Biff Tate,Foo Fighters,43545600.0,94.0,2023-07-25
Season 18,8,Bank8,Brian Keillor,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Brian Keillor,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Brian Keillor,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Brian Keillor,Rush,,,2023-07-25
Season 18,8,Bank8,Brian Keillor,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Bryan Johnson,Guns N' Roses,302901.0,83.0,2023-07-25
Season 18,8,Bank8,Bryan Johnson,Tales of the Arabian Nights,776450.0,79.0,2023-07-25
Season 18,8,Bank8,Bryan Johnson,Foo Fighters,9035910.0,84.0,2023-07-25
Season 18,8,Bank8,Bryan Johnson,The Addams Family,15670230.0,86.0,2023-07-25
Season 18,8,Bank8,Bryan Johnson,Rush,20315960.0,86.0,2023-07-25
Season 18,8,Bank8,Cyndi Chadwick,Guns N' Roses,206075.0,80.0,2023-07-25
Season 18,8,Bank8,Cyndi Chadwick,Tales of the Arabian Nights,2147880.0,85.0,2023-07-25
Season 18,8,Bank8,Cyndi Chadwick,Foo Fighters,5152760.0,80.0,2023-07-25
Season 18,8,Bank8,Cyndi Chadwick,The Addams Family,15214210.0,84.0,2023-07-25
Season 18,8,Bank8,Cyndi Chadwick,Rush,19630970.0,84.0,2023-07-25
Season 18,8,Bank8,Dan Nelson,Guns N' Roses,1773636.0,96.0,2023-07-25
Season 18,8,Bank8,Dan Nelson,Rush,2713100.0,77.0,2023-07-25
Season 18,8,Bank8,Dan Nelson,Foo Fighters,4837560.0,79.0,2023-07-25
Season 18,8,Bank8,Dan Nelson,Tales of the Arabian Nights,8021940.0,96.0,2023-07-25
Season 18,8,Bank8,Dan Nelson,The Addams Family,15583520.0,85.0,2023-07-25
Season 18,8,Bank8,Danny Clark,Guns N' Roses,2448046.0,98.0,2023-07-25
Season 18,8,Bank8,Danny Clark,Tales of the Arabian Nights,11345890.0,99.0,2023-07-25
Season 18,8,Bank8,Danny Clark,The Addams Family,46276780.0,98.0,2023-07-25
Season 18,8,Bank8,Danny Clark,Rush,216648860.0,99.0,2023-07-25
Season 18,8,Bank8,Danny Clark,Foo Fighters,224392080.0,100.0,2023-07-25
Season 18,8,Bank8,Derik Schimberg,Guns N' Roses,595155.0,88.0,2023-07-25
Season 18,8,Bank8,Derik Schimberg,Tales of the Arabian Nights,7148450.0,95.0,2023-07-25
Season 18,8,Bank8,Derik Schimberg,The Addams Family,10493950.0,79.0,2023-07-25
Season 18,8,Bank8,Derik Schimberg,Foo Fighters,43042490.0,93.0,2023-07-25
Season 18,8,Bank8,Derik Schimberg,Rush,106166200.0,96.0,2023-07-25
Season 18,8,Bank8,Devon Glass,Tales of the Arabian Nights,535720.0,78.0,2023-07-25
Season 18,8,Bank8,Devon Glass,Guns N' Roses,726161.0,90.0,2023-07-25
Season 18,8,Bank8,Devon Glass,Foo Fighters,15970280.0,88.0,2023-07-25
Season 18,8,Bank8,Devon Glass,The Addams Family,16017730.0,87.0,2023-07-25
Season 18,8,Bank8,Devon Glass,Rush,87976140.0,94.0,2023-07-25
Season 18,8,Bank8,Donny Dingwell,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Donny Dingwell,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Donny Dingwell,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Donny Dingwell,Rush,,,2023-07-25
Season 18,8,Bank8,Donny Dingwell,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Ethan Reynolds,Guns N' Roses,731759.0,91.0,2023-07-25
Season 18,8,Bank8,Ethan Reynolds,Tales of the Arabian Nights,3050270.0,89.0,2023-07-25
Season 18,8,Bank8,Ethan Reynolds,Rush,15248880.0,82.0,2023-07-25
Season 18,8,Bank8,Ethan Reynolds,The Addams Family,29903410.0,89.0,2023-07-25
Season 18,8,Bank8,Ethan Reynolds,Foo Fighters,73684660.0,96.0,2023-07-25
Season 18,8,Bank8,Grant Kennell,Guns N' Roses,211633.0,81.0,2023-07-25
Season 18,8,Bank8,Grant Kennell,Tales of the Arabian Nights,1687650.0,83.0,2023-07-25
Season 18,8,Bank8,Grant Kennell,Rush,19312580.0,83.0,2023-07-25
Season 18,8,Bank8,Grant Kennell,Foo Fighters,19819470.0,90.0,2023-07-25
Season 18,8,Bank8,Grant Kennell,The Addams Family,39805810.0,96.0,2023-07-25
Season 18,8,Bank8,Heather Kendrick,Guns N' Roses,3965880.0,99.0,2023-07-25
Season 18,8,Bank8,Heather Kendrick,Tales of the Arabian Nights,6246020.0,92.0,2023-07-25
Season 18,8,Bank8,Heather Kendrick,Foo Fighters,30399490.0,92.0,2023-07-25
Season 18,8,Bank8,Heather Kendrick,The Addams Family,31460930.0,92.0,2023-07-25
Season 18,8,Bank8,Heather Kendrick,Rush,44001200.0,90.0,2023-07-25
Season 18,8,Bank8,Jake VanKempen,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Jake VanKempen,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Jake VanKempen,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Jake VanKempen,Rush,,,2023-07-25
Season 18,8,Bank8,Jake VanKempen,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Jason Magnuson,Tales of the Arabian Nights,2262070.0,87.0,2023-07-25
Season 18,8,Bank8,Jason Magnuson,Guns N' Roses,6215766.0,100.0,2023-07-25
Season 18,8,Bank8,Jason Magnuson,Foo Fighters,114116110.0,99.0,2023-07-25
Season 18,8,Bank8,Jason Magnuson,The Addams Family,238597400.0,100.0,2023-07-25
Season 18,8,Bank8,Jason Magnuson,Rush,579810450.0,100.0,2023-07-25
Season 18,8,Bank8,Jen Avery,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Jen Avery,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Jen Avery,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Jen Avery,Rush,,,2023-07-25
Season 18,8,Bank8,Jen Avery,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Jim Johnson,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Jim Johnson,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Jim Johnson,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Jim Johnson,Rush,,,2023-07-25
Season 18,8,Bank8,Jim Johnson,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Jimmy Raffaele,Guns N' Roses,521141.0,87.0,2023-07-25
Season 18,8,Bank8,Jimmy Raffaele,Tales of the Arabian Nights,3107680.0,90.0,2023-07-25
Season 18,8,Bank8,Jimmy Raffaele,Foo Fighters,3422230.0,77.0,2023-07-25
Season 18,8,Bank8,Jimmy Raffaele,Rush,6300630.0,79.0,2023-07-25
Season 18,8,Bank8,Jimmy Raffaele,The Addams Family,84608800.0,99.0,2023-07-25
Season 18,8,Bank8,Joe Wade,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Joe Wade,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Joe Wade,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Joe Wade,Rush,,,2023-07-25
Season 18,8,Bank8,Joe Wade,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Jon Behring,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Jon Behring,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Jon Behring,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Jon Behring,Rush,,,2023-07-25
Season 18,8,Bank8,Jon Behring,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Joseph Nebus,Guns N' Roses,151836.0,79.0,2023-07-25
Season 18,8,Bank8,Joseph Nebus,Tales of the Arabian Nights,6908690.0,94.0,2023-07-25
Season 18,8,Bank8,Joseph Nebus,Foo Fighters,14992730.0,87.0,2023-07-25
Season 18,8,Bank8,Joseph Nebus,The Addams Family,31917990.0,93.0,2023-07-25
Season 18,8,Bank8,Joseph Nebus,Rush,51287520.0,92.0,2023-07-25
Season 18,8,Bank8,Josh Bauer,Guns N' Roses,1566244.0,94.0,2023-07-25
Season 18,8,Bank8,Josh Bauer,Tales of the Arabian Nights,8224220.0,97.0,2023-07-25
Season 18,8,Bank8,Josh Bauer,Rush,30086650.0,88.0,2023-07-25
Season 18,8,Bank8,Josh Bauer,The Addams Family,32451470.0,94.0,2023-07-25
Season 18,8,Bank8,Josh Bauer,Foo Fighters,77911560.0,98.0,2023-07-25
Season 18,8,Bank8,Lexi Couture,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Lexi Couture,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Lexi Couture,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Lexi Couture,Rush,,,2023-07-25
Season 18,8,Bank8,Lexi Couture,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Linda Edgar,Tales of the Arabian Nights,484760.0,77.0,2023-07-25
Season 18,8,Bank8,Linda Edgar,Guns N' Roses,673541.0,89.0,2023-07-25
Season 18,8,Bank8,Linda Edgar,Rush,2890070.0,78.0,2023-07-25
Season 18,8,Bank8,Linda Edgar,Foo Fighters,8850030.0,83.0,2023-07-25
Season 18,8,Bank8,Linda Edgar,The Addams Family,11553340.0,81.0,2023-07-25
Season 18,8,Bank8,Mark Cutler,Guns N' Roses,147186.0,77.0,2023-07-25
Season 18,8,Bank8,Mark Cutler,Tales of the Arabian Nights,1356290.0,82.0,2023-07-25
Season 18,8,Bank8,Mark Cutler,Foo Fighters,7800990.0,82.0,2023-07-25
Season 18,8,Bank8,Mark Cutler,The Addams Family,13250330.0,82.0,2023-07-25
Season 18,8,Bank8,Mark Cutler,Rush,43046020.0,89.0,2023-07-25
Season 18,8,Bank8,Mark Hershey,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Mark Hershey,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Mark Hershey,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Mark Hershey,Rush,,,2023-07-25
Season 18,8,Bank8,Mark Hershey,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Mike Stewart Jr,Guns N' Roses,1714530.0,95.0,2023-07-25
Season 18,8,Bank8,Mike Stewart Jr,Tales of the Arabian Nights,12004520.0,100.0,2023-07-25
Season 18,8,Bank8,Mike Stewart Jr,The Addams Family,19797200.0,88.0,2023-07-25
Season 18,8,Bank8,Mike Stewart Jr,Rush,44148780.0,91.0,2023-07-25
Season 18,8,Bank8,Mike Stewart Jr,Foo Fighters,74132670.0,97.0,2023-07-25
Season 18,8,Bank8,Nate Freyling,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Nate Freyling,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Nate Freyling,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Nate Freyling,Rush,,,2023-07-25
Season 18,8,Bank8,Nate Freyling,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Nate Timperley,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Nate Timperley,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Nate Timperley,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Nate Timperley,Rush,,,2023-07-25
Season 18,8,Bank8,Nate Timperley,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Patrick Svec,Guns N' Roses,1041297.0,93.0,2023-07-25
Season 18,8,Bank8,Patrick Svec,Tales of the Arabian Nights,4096440.0,91.0,2023-07-25
Season 18,8,Bank8,Patrick Svec,The Addams Family,29964270.0,90.0,2023-07-25
Season 18,8,Bank8,Patrick Svec,Foo Fighters,63450110.0,95.0,2023-07-25
Season 18,8,Bank8,Patrick Svec,Rush,63598220.0,93.0,2023-07-25
Season 18,8,Bank8,Randall Dorff,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Randall Dorff,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Randall Dorff,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Randall Dorff,Rush,,,2023-07-25
Season 18,8,Bank8,Randall Dorff,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Rick Knopik,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Rick Knopik,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Rick Knopik,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Rick Knopik,Rush,,,2023-07-25
Season 18,8,Bank8,Rick Knopik,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Ro Gedris,Guns N' Roses,321773.0,84.0,2023-07-25
Season 18,8,Bank8,Ro Gedris,Foo Fighters,3800980.0,78.0,2023-07-25
Season 18,8,Bank8,Ro Gedris,Tales of the Arabian Nights,6365680.0,93.0,2023-07-25
Season 18,8,Bank8,Ro Gedris,Rush,11268850.0,81.0,2023-07-25
Season 18,8,Bank8,Ro Gedris,The Addams Family,11326150.0,80.0,2023-07-25
Season 18,8,Bank8,Sam Stearley,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Sam Stearley,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Sam Stearley,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Sam Stearley,Rush,,,2023-07-25
Season 18,8,Bank8,Sam Stearley,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Shylia Suttles,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Shylia Suttles,Tales of the Arabian Nights,,,2023-07-25
